34830942,High Grade of Amplification of Six Regions on Chromosome 2p in a Neuroblastoma Patient with Very Poor Outcome: The Putative New Oncogene TSSC1,"Abstract:We observed a case of high-risk neuroblastoma (NB) carried by a 28-month-old girl, displaying metastatic disease and a rapid decline of clinical conditions. By array-CGH analysis of the tumor tissue and of the metastatic bone marrow aspirate cells, we found a high-grade amplification of six regions besides MYCN on bands 2p25.3-p24.3. The genes involved in these amplifications were MYT1L, TSSC1, CMPK2, RSAD2, RNF144A, GREB1, NTSR2, LPIN1, NBAS, and the two intergenic non-protein coding RNAs LOC730811 and LOC339788. We investigated if these DNA co-amplifications may have an effect on enhancing tumor aggressiveness. We evaluated the association between the high expression of the amplified genes and NB patient's outcome using the integration of gene expression data of 786 NB samples profiled with different public platforms from patients with at least five-year follow-up. NB patients with high expression of the TSSC1 gene were associated with a reduced survival rate. Immunofluorescence staining on primary tumor tissues confirmed that the TSSC1 protein expression was high in the relapsed or dead stage 4 cases, but it was generally low in NB patients in complete remission. TSSC1 appears as a putative new oncogene in NB.              Keywords:                    TSSC1; gene expression; genomic amplification; neuroblastoma; survival."
21779369,Transgenic overexpression of Tcfap2c/AP-2gamma results in liver failure and intestinal dysplasia,"Abstract                        Background:                    The transcription factor Tcfap2c has been demonstrated to be essential for various processes during mammalian development. It has been found to be upregulated in various undifferentiated tumors and is implicated with poor prognosis. Tcfap2c is reported to impinge on cellular proliferation, differentiation and apoptosis. However, the physiological consequences of Tcfap2c-expression remain largely unknown.              Methodology/principal findings:                    Therefore we established a gain of function model to analyze the role of Tcfap2c in development and disease. Induction of the transgene led to robust expression in all tissues (except brain and testis) and lead to rapid mortality within 3-7 days. In the liver cellular proliferation and apoptosis was detected. Accumulation of microvesicular lipid droplets and breakdown of major hepatic metabolism pathways resulted in steatosis. Serum analysis showed a dramatic increase of enzymes indicative for hepatic failure. After induction of Tcfap2c we identified a set of 447 common genes, which are deregulated in both liver and primary hepatocyte culture. Further analysis showed a prominent repression of the cytochrome p450 system, PPARA, Lipin1 and Lipin2. These data indicate that in the liver Tcfap2c represses pathways, which are responsible for fatty acid metabolism. In the intestine, Tcfap2c expression resulted in expansion of Sox9 positive and proliferative active epithelial progenitor cells resulting in dysplastic growth of mucosal crypt cells and loss of differentiated mucosa.              Conclusions:                    The transgenic mice show that ectopic expression of Tcfap2c is not tolerated. Due to the phenotype observed, iTcfap2c-mice represent a model system to study liver failure. In intestine, Tcfap2c induced cellular hyperplasia and suppressed terminal differentiation indicating that Tcfap2c serves as a repressor of differentiation and inducer of proliferation. This might be achieved by the Tcfap2c mediated activation of Sox9 known to be expressed in intestinal and hepatic stem/progenitor cell populations."
19553673,Sterol-mediated regulation of human lipin 1 gene expression in hepatoblastoma cells,"Abstract:Lipin 1 plays a crucial role in lipid metabolism in adipose tissue, skeletal muscle, and liver. Its physiological role involves two cellular functions: regulation of phosphatidate phosphatase activity and regulation of fatty acid oxidation. In this study, we have demonstrated that lipin 1 gene (LPIN1) expression is regulated by cellular sterols, which are key regulators of lipid metabolism. We have also characterized the sterol-response element and nuclear factor Y-binding sites in the human LPIN1 promoter. Using a luciferase assay, electrophoretic mobility shift assay, and chromatin immunoprecipitation assay, we demonstrated that these elements are responsible for the transcription of LPIN1 gene, mediated by SREBP-1 (sterol regulatory element-binding protein 1) and nuclear factor Y. Furthermore, we investigated whether lipin 1 is involved in lipogenesis by transfection of LPIN1 small interfering RNA. We infer that sterol-mediated regulation of lipin 1 gene transcription modulates triglyceride accumulation. This modulation involves changes in the activity of phosphatidate phosphatase."
26475860,The Catalytic Efficiency of Lipin 1β Increases by Physically Interacting with the Proto-oncoprotein c-Fos,"Abstract:Phosphatidic acid (PA) is a central precursor for membrane phospholipid biosynthesis. The lipin family is a magnesium-dependent type I PA phosphatase involved in de novo synthesis of neutral lipids and phospholipids. The regulation of lipin activity may govern the pathways by which these lipids are synthesized and control the cellular levels of important signaling lipids. Moreover, the proto-oncoprotein c-Fos has an emerging role in glycerolipid synthesis regulation; by interacting with key synthesizing enzymes it is able to increase overall phospho- and glycolipid synthesis. We studied the lipin 1β enzyme activity in a cell-free system using PA/Triton X-100 mixed micelles as substrate, analyzing it in the presence/absence of c-Fos. We found that lipin 1β kcat value increases around 40% in the presence of c-Fos, with no change in the lipin 1β affinity for the PA/Triton X-100 mixed micelles. We also probed a physical interaction between both proteins. Although the c-Fos domain involved in lipin activation is its basic domain, the interaction domain is mapped to the N-terminal c-Fos. In conclusion, we provide evidence for a novel positive regulator of lipin 1β PA phosphatase activity that is not achieved via altering its subcellular localization or affinity for membranes but rather through directly increasing its catalytic efficiency.               Keywords:                    Forster resonance energy transfer; c-Fos; enzyme mechanism; lipin; membrane biogenesis; phosphatase; phosphatidic acid; phospholipid metabolism; protein/protein interaction."
33682250,Peroxisome proliferator-activated receptor gamma regulates genes involved in milk fat synthesis in mammary epithelial cells of water buffalo,"Abstract:Peroxisome proliferator-activated receptor gamma (PPARγ) is a critical transcription factor regulating lipid and glucose metabolism. However, the regulatory effect of PPARγ on milk fat synthesis in buffalo mammary gland is not clear. In order to explore the role of buffalo PPARG gene in milk fat synthesis, lentivirus-mediated interference was used to knock it down and then the recombinant fusion expression vector was transfected into buffalo mammary epithelial cell (BMEC) to overexpress it. PPARG gene knockdown significantly decreased the expression of CD36, FABP3, FABP4, ACSS2, ELOVL6, DGAT2, BTN1A1, AGPAT6, LPIN1, ABCG2, PPARGC1A, INSIG1, FASN, and SREBF2 genes and significantly upregulated the expression of INSIG2 gene but had no significant effect on the expression of ACSL1, GPAM, and SREBF1 genes. PPARG overexpression significantly increased the relative mRNA abundance of CD36, FABP3, FABP4, ACSS2, ELOVL6, DGAT2, BTN1A1, AGPAT6, LPIN1, PPARGC1A, INSIG1, and SREBF2 genes and significantly downregulated the expression of INSIG2 gene but had no significant effect on the expression of ACSL1, GPAM, ABCG2, FASN, and SREBF1 genes. In addition, knockdown/overexpression of PPARG gene significantly decreased/increased triacylglycerol (TAG) content in BMECs. This study revealed that buffalo PPARG gene is a key gene regulating buffalo milk fat synthesis.              Keywords:                    PPARG; knockdown; milk fat synthesis; overexpression; water buffalo."
29740082,Transcriptome analyses reveal reduced hepatic lipid synthesis and accumulation in more feed efficient beef cattle,"Abstract:The genetic mechanisms controlling residual feed intake (RFI) in beef cattle are still largely unknown. Here we performed whole transcriptome analyses to identify differentially expressed (DE) genes and their functional roles in liver tissues between six extreme high and six extreme low RFI steers from three beef breed populations including Angus, Charolais, and Kinsella Composite (KC). On average, the next generation sequencing yielded 34 million single-end reads per sample, of which 87% were uniquely mapped to the bovine reference genome. At false discovery rate (FDR) < 0.05 and fold change (FC) > 2, 72, 41, and 175 DE genes were identified in Angus, Charolais, and KC, respectively. Most of the DE genes were breed-specific, while five genes including TP53INP1, LURAP1L, SCD, LPIN1, and ENSBTAG00000047029 were common across the three breeds, with TP53INP1, LURAP1L, SCD, and LPIN1 being downregulated in low RFI steers of all three breeds. The DE genes are mainly involved in lipid, amino acid and carbohydrate metabolism, energy production, molecular transport, small molecule biochemistry, cellular development, and cell death and survival. Furthermore, our differential gene expression results suggest reduced hepatic lipid synthesis and accumulation processes in more feed efficient beef cattle of all three studied breeds."
22337502,Aging of myelinating glial cells predominantly affects lipid metabolism and immune response pathways,"Abstract:Both the central and the peripheral nervous systems are prone to multiple age-dependent neurological deficits, often attributed to still unknown alterations in the function of myelinating glia. To uncover the biological processes affected in glial cells by aging, we analyzed gene expression of the Schwann cell-rich mouse sciatic nerve at 17 time points throughout life, from day of birth until senescence. By combining these data with the gene expression data of myelin mouse mutants carrying deletions of either Pmp22, SCAP, or Lpin1, we found that the majority of age-related transcripts were also affected in myelin mutants (54.4%) and were regulated during PNS development (59.5%), indicating a high level of overlap in implicated molecular pathways. The expression profiles in aging copied the direction of transcriptional changes observed in neuropathy models; however, they had the opposite direction when compared with PNS development. The most significantly altered biological processes in aging involved the inflammatory/immune response and lipid metabolism. Interestingly, both these pathways were comparably changed in the aging optic nerve, suggesting that similar biological processes are affected in aging of glia-rich parts of the central and peripheral nervous systems. Our comprehensive comparison of gene expression in three distinct biological conditions including development, aging, and myelin disease thus revealed a previously unanticipated relationship among themselves and identified lipid metabolism and inflammatory/immune response pathways as potential therapeutical targets to prevent or delay so far incurable age-related and inherited forms of neuropathies."
21157865,Lyso-form fragment ions facilitate the determination of stereospecificity of diacyl glycerophospholipids,"Abstract:In this work we report the development of a novel methodology for the determination of stereospecificity of diacyl glycerophospholipids, including glycerophosphatidic acids (PA), glycerophosphoserines (PS), glycerophosphoglycerols (PG), glycerophosphoinositols (PI), and glycerophosphoethanolamines (PE), which can be conventionally ionized in negative ion mode. This methodology uses MS(2) recorded on a hybrid quadrupole time-of-flight mass spectrometer to determine the stereospecificity of diacyl glycerophospholipids based on the lyso-form fragment ions, attributed to the neutral loss of fatty acyl moieties. The fragmentation patterns of a variety of diacyl glycerophospholipid standards were first fully examined over a wide range of collision energy. We observed that lyso-form fragment ions corresponding to the neutral loss of fatty acyl moieties attached to the sn2 position as free fatty acids ([M-Sn2](-) ) and as ketenes ([M-(Sn2-H(2) O)](-) ) exhibited consistently higher intensity than their counterpart ions due to the neutral loss of fatty acyl moieties attached to the sn1 position ([M-Sn1](-) and [M-(Sn1-H(2) O)](-) ). Therefore, we concluded that an empirical fragmentation rule can be used to precisely determine the stereospecificity of diacyl glycerophospholipids, primarily on the basis of relative abundance of the lyso-form fragment ions. We then examined the product ion spectra of diacyl glycerophospholipids recorded from lipid extracts of rat hepatoma cells, where the stereospecific information of these lipids was conclusively determined. Combining the novel methodology reported in this work with the currently widely practiced mass spectrometric techniques such as multiple precursor ion scans (MPIS), fatty acyl scans (FAS), and multidimensional mass spectrometry based shotgun lipidomics (MDMS-SL), should enable a reliable and convenient platform for comprehensive glycerophospholipid profiling."
23065777,Negative control of mast cell degranulation and the anaphylactic response by the phosphatase lipin1,"Abstract:Mast cells play a critical role in the pathogenesis of allergic diseases; however, how mast cell function is regulated is still not well understood. Both phosphatidic acid (PA) and diacylglycerol (DAG) are important secondary messengers involved in mast cell activ-ation. Lipin1 is a phosphatidate phosphatase that hydrolyzes PA to produce DAG, but the role of lipin1 in mast cell function has been thus far unknown. Here we show that lipin1 is an important and selective inhibitor of mast cell degranulation. Lipin1 deficiency enhanced FcεRI-mediated β-hexosaminidase and prostaglandin D2 release from mast cells in vitro and exacerbated the passive systemic anaphylaxis reaction in vivo. Lipin1 deficiency, however, did not exert obvious effects on IL-6 or TNF-α production following FcεRI engagement. FcεRI-induced PKC and SNAP-23 phosphorylation were augmented in the lipin1-deficient mast cells. Moreover, inhibition of PKC activity reduced SNAP-23 phosphorylation and mast cell degranulation in lipin1-deficient mast cells. Together, our findings suggest that lipin1 may negatively control mast cell degranulation and the anaphylactic response through inhibiting the PKC-SNAP-23 pathway."
27345520,The Role of Lipin-1 in the Regulation of Fibrogenesis and TGF-β Signaling in Hepatic Stellate Cells,"Abstract:The adipogenic transcriptional regulation was reported to inhibit transdifferentiation of hepatic stellate cells (HSCs), which constitute the main fibrogenic cell type in the liver. Lipin-1 exhibits a dual function: an enzyme that catalyzes the conversion of phosphatidate to diacylglycerol and a transcriptional regulator. However, the involvement of Lipin-1 in the regulation of transforming growth factor-β (TGF-β) signaling and fibrogenesis in HSCs is not fully understood. Here, we showed that Lipin-1 was downregulated in activated primary HSCs and TGF-β-treated LX-2 cells, immortalized human HSC cell lines. The downregulation of Lipin-1 by TGF-β was not dependent on altered mRNA stability but rather on protein stability. Treatment of LX-2 cells with the proteasome inhibitor led to the accumulation of Lipin-1. Moreover, we observed a significant increase in Lipin-1 polyubiquitination. Overexpression of Lipin-1 attenuated TGF-β-induced fibrogenic gene expression. In addition, Lipin-1 inhibited TGF-β-mediated activation of Sma and Mad-related family (SMAD), a major transcription factor that transduces intracellular signals from TGF-β. Resveratrol, a well-known natural polyphenolic antioxidant, is known to inhibit liver fibrosis, although its mechanism of action remains unknown. Our data showed that resveratrol significantly increased the levels of Lipin-1 protein and mRNA in HSCs. Further investigation revealed that resveratrol blocked the polyubiquitination of Lipin-1. Resveratrol inhibited TGF-β-induced fibrogenic gene expression. TGF-β-induced SMAD binding element-luciferase reporter activity was significantly diminished by resveratrol with a simultaneous decrease in SMAD3 phosphorylation. Consistently, knockdown of the Lipin-1 gene using siRNA abolished the inhibitory effect of resveratrol. We conclude that Lipin-1 can antagonize HSC activation through the inhibition of TGF-β/SMAD signaling and that resveratrol may affect Lipin-1 gene induction and contribute to the inhibition of TGF-β-mediated hepatic fibrogenesis.              Keywords:                    Lipin-1; TGF-β; fibrogenesis.; hepatic stellate cells; resveratrol; ubiquitination."
21413788,Homo sapiens dullard protein phosphatase shows a preference for the insulin-dependent phosphorylation site of lipin1,"Abstract:Human lipin1 catalyzes the highly regulated conversion of phosphatidic acids to diacylglycerides. Lipin's cellular location, protein partners, and biological function are directed by phosphorylation-dephosphorylation events catalyzed by the phosphoserine phosphatase dullard. To define the determinants of dullard substrate recognition and catalysis, and hence, lipin regulation, steady-state kinetic analysis was performed on phosphoserine-bearing nonapeptides based on the phosphorylation sites of lipin. The results demonstrate that dullard shows specificity for the peptide corresponding to the insulin-dependent phosphorylation site (Ser106) of lipin with a k(cat)/K(m) of 2.9 × 10(4) M(-1) s(-1). These results are consistent with a coil-loop structure for the insulin-dependent phosphorylation site on human lipin1 and make unlikely the requirement for an adaptor protein to confer activity such as that proposed for the yeast homologue."
19753306,Sumoylation regulates nuclear localization of lipin-1alpha in neuronal cells,"Abstract:Lipin-1 is a protein that has dual functions as a phosphatidic acid phosphohydrolase (PAP) and a nuclear transcriptional coactivator. It remains unknown how the nuclear localization and coactivator functions of lipin-1 are regulated. Here, we show that lipin-1 (including both the alpha and beta isoforms) is modified by sumoylation at two consensus sumoylation sites. We are unable to detect sumoylation of the related proteins lipin-2 and lipin-3. Lipin-1 is sumoylated at relatively high levels in brain, where lipin-1alpha is the predominant form. In cultured embryonic cortical neurons and SH-SY5Y neuronal cells, ectopically expressed lipin-1alpha is localized in both the nucleus and the cytoplasm, and the nuclear localization is abrogated by mutating the consensus sumyolation motifs. The sumoylation site mutant of lipin-1alpha loses the capacity to coactivate the transcriptional (co-) activators PGC-1alpha and MEF2, consistent with its nuclear exclusion. Thus, these results show that sumoylation facilitates the nuclear localization and transcriptional coactivator behavior of lipin-1alpha that we observe in cultured neuronal cells, and suggest that lipin-1alpha may act as a sumoylation-regulated transcriptional coactivator in brain."
28982975,"The phosphatidic acid-binding, polybasic domain is responsible for the differences in the phosphoregulation of lipins 1 and 3","Abstract:Lipins 1, 2, and 3 are Mg2+-dependent phosphatidic acid phosphatases and catalyze the penultimate step of triacylglycerol synthesis. We have previously investigated the biochemistry of lipins 1 and 2 and shown that di-anionic phosphatidic acid (PA) augments their activity and lipid binding and that lipin 1 activity is negatively regulated by phosphorylation. In the present study, we show that phosphorylation does not affect the catalytic activity of lipin 3 or its ability to associate with PA in vitro The lipin proteins each contain a conserved polybasic domain (PBD) composed of nine lysine and arginine residues located between the conserved N- and C-terminal domains. In lipin 1, the PBD is the site of PA binding and sensing of the PA electrostatic charge. The specific arrangement and number of the lysines and arginines of the PBD vary among the lipins. We show that the different PBDs of lipins 1 and 3 are responsible for the presence of phosphoregulation on the former but not the latter enzyme. To do so, we generated lipin 1 that contained the PBD of lipin 3 and vice versa. The lipin 1 enzyme with the lipin 3 PBD lost its ability to be regulated by phosphorylation but remained downstream of phosphorylation by mammalian target of rapamycin. Conversely, the presence of the lipin 1 PBD in lipin 3 subjected the enzyme to negative intramolecular control by phosphorylation. These results indicate a mechanism for the observed differences in lipin phosphoregulation in vitro.              Keywords:                    di-anionic; lipin; lpin1; lpin3; mammalian target of rapamycin (mTOR); phosphatase; phosphatidic acid; phosphatidylethanolamine; phosphorylation."
34746177,Genetic Polymorphisms and Clinical Features in Diabetic Patients With Fatty Liver: Results From a Single-Center Experience in Southern Italy,"Abstract:Genetic background may be involved in the promotion and progression of non-alcoholic fatty liver disease (NAFLD). Previous studies have suggested that the single nucleotide polymorphisms (SNPs) may be associated with the specific clinical features in the patients with hepatic steatosis; however, data on the patients with diabetes from Southern Italy are lacking. We enrolled 454 patients and 260 of them had type 2 diabetes. We studied the PNPLA3 rs738409, LPIN1 rs13412852, KLF6 rs3750861, SOD2 rs4880, TM6SF2 rs58542926, and ZNF624 rs12603226 SNPs and their distribution in the study population. Lipid profile, liver stiffness, and kidney function were also studied to understand the potential role of the SNPs in the development of clinical phenotypes. No differences were observed in the distribution of polymorphisms between the diabetic and non-diabetic subjects. Carriers of risk allele G for PNPLA3 rs738409 SNP showed a lower mean value of serum triglycerides and a higher liver stiffness. Risk allele for KLF6 rs3750861 and SOD2 rs4880 polymorphism had a lower estimated glomerular filtration rate (eGFR) value, whereas no differences in the glucose and glycated hemoglobin level were observed in the subgroups by the different genotypes. Genetic polymorphisms are useful to identify the patients at higher risk of development of liver fibrosis and lower eGFR values in the patients with diabetes and NAFLD. Their use in clinical practice may help the clinicians to identify the patients who require a more strict follow-up program.              Keywords:                    NAFLD; SNPs; diabetes; fatty liver; polymorphisms."
30028636,Loss of lipin 1-mediated phosphatidic acid phosphohydrolase activity in muscle leads to skeletal myopathy in mice,"Abstract:Lipin 1 regulates glycerolipid homeostasis by acting as a phosphatidic acid phosphohydrolase (PAP) enzyme in the triglyceride-synthesis pathway and by regulating transcription factor activity. Mutations in human lipin 1 are a common cause of recurrent rhabdomyolysis in children. Mice with constitutive whole-body lipin 1 deficiency have been used to examine mechanisms connecting lipin 1 deficiency to myocyte injury. However, that mouse model is confounded by lipodystrophy not phenocopied in people. Herein, 2 muscle-specific mouse models were studied: 1) Lpin1 exon 3 and 4 deletion, resulting in a hypomorphic protein without PAP activity, but which preserved transcriptional coregulatory function; and 2) Lpin1 exon 7 deletion, resulting in total protein loss. In both models, skeletal muscles exhibited a chronic myopathy with ongoing muscle fiber necrosis and regeneration and accumulation of phosphatidic acid and, paradoxically, diacylglycerol. Additionally, lipin 1-deficient mice had abundant, but abnormal, mitochondria likely because of impaired autophagy. Finally, these mice exhibited increased plasma creatine kinase following exhaustive exercise when unfed. These data suggest that mice lacking lipin 1-mediated PAP activity in skeletal muscle may serve as a model for determining the mechanisms by which lipin 1 deficiency leads to myocyte injury and for testing potential therapeutic approaches.-Schweitzer, G. G., Collier, S. L., Chen, Z., McCommis, K. S., Pittman, S. K., Yoshino, J., Matkovich, S. J., Hsu, F.-F., Chrast, R., Eaton, J. M., Harris, T. E., Weihl, C. C., Finck, B. N. Loss of lipin 1-mediated phosphatidic acid phosphohydrolase activity in muscle leads to skeletal myopathy in mice.              Keywords:                    LPIN1; autophagy; diacylglycerol; rhabdomyolysis; triacylglycerol."
23139221,Ethanol administration exacerbates the abnormalities in hepatic lipid oxidation in genetically obese mice,"Abstract:Alcohol consumption synergistically increases the risk and severity of liver damage in obese patients. To gain insight into cellular or molecular mechanisms underlying the development of fatty liver caused by ethanol-obesity synergism, we have carried out animal experiments that examine the effects of ethanol administration in genetically obese mice. Lean wild-type (WT) and obese (ob/ob) mice were subjected to ethanol feeding for 4 wk using a modified Lieber-DeCarli diet. After ethanol feeding, the ob/ob mice displayed much more pronounced changes in terms of liver steatosis and elevated plasma levels of alanine aminotransferase and aspartate aminotransferase, indicators of liver injury, compared with control mice. Mechanistic studies showed that ethanol feeding augmented the impairment of hepatic sirtuin 1 (SIRT1)-AMP-activated kinase (AMPK) signaling in the ob/ob mice. Moreover, the impairment of SIRT1-AMPK signaling was closely associated with altered hepatic functional activity of peroxisome proliferator-activated receptor γ coactivator-α and lipin-1, two vital downstream lipid regulators, which ultimately contributed to aggravated fatty liver observed in ethanol-fed ob/ob mice. Taken together, our novel findings suggest that ethanol administration to obese mice exacerbates fatty liver via impairment of the hepatic lipid metabolism pathways mediated largely by a central signaling system, the SIRT1-AMPK axis."
29530978,Elucidation of the 14-3-3ζ interactome reveals critical roles of RNA-splicing factors during adipogenesis,"Abstract:Adipogenesis involves a complex signaling network requiring strict temporal and spatial organization of effector molecules. Molecular scaffolds, such as 14-3-3 proteins, facilitate such organization, and we have previously identified 14-3-3ζ as an essential scaffold in adipocyte differentiation. The interactome of 14-3-3ζ is large and diverse, and it is possible that novel adipogenic factors may be present within it, but this possibility has not yet been tested. Herein, we generated mouse embryonic fibroblasts from mice overexpressing a tandem affinity purification (TAP) epitope-tagged 14-3-3ζ molecule. After inducing adipogenesis, TAP-14-3-3ζ complexes were purified, followed by MS analysis to determine the 14-3-3ζ interactome. We observed more than 100 proteins that were unique to adipocyte differentiation, 56 of which were novel interacting partners. Among these, we were able to identify previously established regulators of adipogenesis (i.e. Ptrf/Cavin1) within the 14-3-3ζ interactome, confirming the utility of this approach to detect adipogenic factors. We found that proteins related to RNA metabolism, processing, and splicing were enriched in the interactome. Analysis of transcriptomic data revealed that 14-3-3ζ depletion in 3T3-L1 cells affected alternative splicing of mRNA during adipocyte differentiation. siRNA-mediated depletion of RNA-splicing factors within the 14-3-3ζ interactome, that is, of Hnrpf, Hnrpk, Ddx6, and Sfpq, revealed that they have essential roles in adipogenesis and in the alternative splicing of Pparg and the adipogenesis-associated gene Lpin1 In summary, we have identified novel adipogenic factors within the 14-3-3ζ interactome. Further characterization of additional proteins within the 14-3-3ζ interactome may help identify novel targets to block obesity-associated expansion of adipose tissues.              Keywords:                    14-3-3 protein; adipocyte; adipogenesis; alternative splicing; scaffold protein."
19281795,"A Jak2 inhibitor, AG490, reverses lipin-1 suppression by TNF-alpha in 3T3-L1 adipocytes","Abstract:Lipin-1 is a multifunctional metabolic regulator, involving in triacylglycerol and bioactive glycerolipids synthesis as an enzyme, transcriptional regulation as a coactivator, and adipogenesis. In obesity, adipose lipin-1 expression is decreased. Although lipin-1 is implicated in the pathogenesis of obesity, the mechanism is still not clear. Since TNF-alpha is deeply involved in the pathogenesis of obesity, insulin resistance, and diabetes, here we investigated the role of TNF-alpha on lipin-1 expression in adipocytes. Quantitative PCR studies showed that TNF-alpha suppressed both lipin-1A and -1B isoform expression in time- and dose-dependent manners in mature 3T3-L1 adpocytes. A Jak2 inhibitor, AG490, reversed the suppressive effect of TNF-alpha on both lipin-1A and -1B. In contrast, NF-kappaB, MAPKs, ceramide, and beta-catenin pathway tested were not involved in the mechanism. These results suggest that TNF-alpha could be involved in obesity-induced lipin-1 suppression in adipocytes and Jak2 may play an important role in the mechanism."
33297965,Hepatic transcriptome and DNA methylation patterns following perinatal and chronic BPS exposure in male mice,"Abstract                        Background:                    Bisphenol S (BPS) is a common bisphenol A (BPA) substitute, since BPA is virtually banned worldwide. However, BPS and BPA have both endocrine disrupting properties. Their effects appear mostly in adulthood following perinatal exposures. The objective of the present study was to investigate the impact of perinatal and chronic exposure to BPS at the low dose of 1.5 μg/kg body weight/day on the transcriptome and methylome of the liver in 23 weeks-old C57BL6/J male mice.              Results:                    This multi-omic study highlights a major impact of BPS on gene expression (374 significant deregulated genes) and Gene Set Enrichment Analysis show an enrichment focused on several biological pathways related to metabolic liver regulation. BPS exposure also induces a hypomethylation in 58.5% of the differentially methylated regions (DMR). Systematic connections were not found between gene expression and methylation profile excepted for 18 genes, including 4 genes involved in lipid metabolism pathways (Fasn, Hmgcr, Elovl6, Lpin1), which were downregulated and featured differentially methylated CpGs in their exons or introns.              Conclusions:                    This descriptive study shows an impact of BPS on biological pathways mainly related to an integrative disruption of metabolism (energy metabolism, detoxification, protein and steroid metabolism) and, like most high-throughput studies, contributes to the identification of potential exposure biomarkers.              Keywords:                    Bisphenol S; DNA methylation; Liver; Perinatal and chronic exposure; Transcriptome."
19254569,"TORC2 regulates hepatic insulin signaling via a mammalian phosphatidic acid phosphatase, LIPIN1","Abstract:TORC2 is a major transcriptional coactivator for hepatic glucose production. Insulin impedes gluconeogenesis by inhibiting TORC2 via SIK2-dependent phosphorylation at Ser171. Interruption of this process greatly perturbs hepatic glucose metabolism, thus promoting hyperglycemia in rodents. Here, we show that hyperactivation of TORC2 would exacerbate insulin resistance by enhancing expression of LIPIN1, a mammalian phosphatidic acid phosphatase for diacylglycerol (DAG) synthesis. Diet-induced or genetic obesity increases LIPIN1 expression in mouse liver, and TORC2 is responsible for its transcriptional activation. While overexpression of LIPIN1 disturbs hepatic insulin signaling, knockdown of LIPIN1 ameliorates hyperglycemia and insulin resistance by reducing DAG and PKCvarepsilon activity in db/db mice. Finally, TORC2-mediated insulin resistance is partially rescued by concomitant knockdown of LIPIN1, confirming the critical role of LIPIN1 in the perturbation of hepatic insulin signaling. These data propose that dysregulation of TORC2 would further exaggerate insulin resistance and promote type 2 diabetes in a LIPIN1-dependent manner."
33629572,The utility of next-generation sequencing technologies in diagnosis of Mendelian mitochondrial diseases and reflections on clinical spectrum,"Abstract                        Objectives:                    Diagnostic process of mitochondrial disorders (MD) is challenging because of the clinical variability and genetic heterogeneity of these conditions. Next-Generation Sequencing (NGS) technology offers a high-throughput platform for nuclear MD.              Methods:                    We included 59 of 72 patients that undergone WES and targeted exome sequencing panel suspected to have potential PMDs. Patients who were included in the analysis considering the possible PMD were reviewed retrospectively and scored according to the Mitochondrial Disease Criteria Scale.              Results:                    Sixty-one percent of the patients were diagnosed with whole-exome sequencing (WES) (36/59) and 15% with targeted exome sequencing (TES) (9/59). Patients with MD-related gene defects were included in the mito group, patients without MD-related gene defects were included in the nonmito group, and patients in whom no etiological cause could be identified were included in the unknown etiology group. In 11 out of 36 patients diagnosed with WES, a TES panel was applied prior to WES. In 47 probands in 39 genes (SURF1, SDHAF1, MTO1, FBXL4, SLC25A12, GLRX5, C19oRF12, NDUFAF6, DARS2, BOLA3, SLC19A3, SCO1, HIBCH, PDHA1, PDHAX, PC, ETFA, TRMU, TUFM, NDUFS6, WWOX, UBCD TREX1, ATL1, VAC14, GFAP, PLA2G6, TPRKB, ATP8A2, PEX13, IGHMBP2, LAMB2, LPIN1, GFPT1, CLN5, DOLK) (20 mito group, 19 nonmito group) 59 variants (31 mito group, 18 nonmito group) were detected. Seven novel variants in the mito group (SLC25A12, GLRX5, DARS2, SCO1, PC, ETFA, NDUFS6), nine novel variants in the nonmito group (IVD, GCDH, COG4, VAC14, GFAP, PLA2G6, ATP8A2, PEX13, LPIN1) were detected.              Conclusions:                    We explored the feasibility of identifying pathogenic alleles using WES and TES in MD. Our results show that WES is the primary method of choice in the diagnosis of MD until at least all genes responsible for PMD are found and are highly effective in facilitating the diagnosis process.              Keywords:                    Leigh syndrome; Mendelian mitochondrial disorder; next-generation sequencing; nuclear mitochondrial disorders; whole exome sequencing."
21803291,Expression of the splicing factor gene SFRS10 is reduced in human obesity and contributes to enhanced lipogenesis,"Abstract:Alternative mRNA splicing provides transcript diversity and may contribute to human disease. We demonstrate that expression of several genes regulating RNA processing is decreased in both liver and skeletal muscle of obese humans. We evaluated a representative splicing factor, SFRS10, downregulated in both obese human liver and muscle and in high-fat-fed mice, and determined metabolic impact of reduced expression. SFRS10-specific siRNA induces lipogenesis and lipid accumulation in hepatocytes. Moreover, Sfrs10 heterozygous mice have increased hepatic lipogenic gene expression, VLDL secretion, and plasma triglycerides. We demonstrate that LPIN1, a key regulator of lipid metabolism, is a splicing target of SFRS10; reduced SFRS10 favors the lipogenic β isoform of LPIN1. Importantly, LPIN1β-specific siRNA abolished lipogenic effects of decreased SFRS10 expression. Together, our results indicate that reduced expression of SFRS10, as observed in tissues from obese humans, alters LPIN1 splicing, induces lipogenesis, and therefore contributes to metabolic phenotypes associated with obesity."
